"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"2072",2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1
"2073",1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1
"2074",1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2
"2075",1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2
"2076",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1
"2077",2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1
"2078",1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2
"2079",2,2,1,1,1,1,2,2,NA,2,1,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2
"2080",2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2
"2081",2,2,2,2,1,1,1,2,2,2,1,2,2,1,NA,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2
"2082",1,1,1,2,1,1,2,2,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2
"2083",1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2,2
"2084",1,2,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2
"2085",1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2
"2086",1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2
"2087",1,1,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2
"2088",1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2
"2089",2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2
"2090",1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2
"2091",1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2
"2092",1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2
"2093",2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2
"2094",2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
"2095",1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2
"2096",1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2
"2097",2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2
"2098",1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"2099",1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,NA,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2
"2100",1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1
"2101",1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2
"2102",1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2
"2103",1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2
"2104",1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2
"2105",2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2
"2106",2,1,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2
"2107",1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2
"2108",1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2
"2109",1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2
"2110",2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2
"2111",2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2
"2112",1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1
"2113",1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1
"2114",2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2
"2115",2,1,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1
"2116",1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2
"2117",2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2
"2118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124",1,1,1,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2
"2125",1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2
"2126",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,NA,1,NA,1,2,1,1,2,1,NA,1,NA,2,NA,2,NA,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2
"2127",1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,NA,2,1,1,2,1,1,2,2,2,2,NA,2,2,1,2,NA,2,1,1,1,1,1,2,1,1,1,2,2,2
"2128",1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2
"2129",2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2
"2130",1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2
"2131",2,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,1,NA,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2
"2132",2,NA,1,2,1,2,2,NA,NA,NA,2,NA,NA,2,NA,2,NA,2,2,NA,NA,NA,2,1,1,2,NA,2,NA,NA,2,NA,2,NA,2,NA,NA,2,NA,2,1,1,NA,2,2,2,2,1,NA,2,2,2,1,NA,2,NA,2
"2133",1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2
"2134",1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2
"2135",1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2
"2136",2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2
"2137",2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"2138",2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2
"2139",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,1,1
"2140",2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,2,2,NA,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,NA,2,2,1,2,NA,2,NA,2,1,1,2,2,1,NA,1,1,2,2
"2141",1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1
"2142",2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,NA,2,2,1,2,2,2,1,2,2,2,2,NA,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,NA,2
"2143",1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2
"2144",2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2
"2145",2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"2146",2,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2
"2147",2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2
"2148",2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1
"2149",1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"2150",1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2
"2151",1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2
"2152",1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2
"2153",1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,NA,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1
"2154",1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2
"2155",2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2
"2156",1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2
"2157",2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,NA,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,NA
"2158",1,2,2,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1
"2159",1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,NA,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"2160",2,2,2,2,1,2,2,2,2,2,1,1,NA,2,2,2,1,1,2,1,2,1,2,1,1,2,2,NA,NA,2,NA,2,2,NA,2,2,2,1,NA,2,2,1,2,2,2,1,NA,1,NA,2,2,1,2,NA,1,2,1
"2161",1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
"2162",2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
"2163",1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,NA,1,1,2,1,1,1,NA,2,2,NA,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2
"2164",2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2
"2165",2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2
"2166",1,1,2,1,1,1,1,2,1,2,NA,1,1,1,2,NA,1,1,1,NA,1,1,2,2,1,2,2,1,NA,1,1,2,2,1,1,2,2,2,2,1,NA,1,2,2,1,1,2,1,1,NA,2,1,2,1,2,1,2
"2167",1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2
"2168",1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2
"2169",1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2
"2170",1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2
"2171",2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2
"2172",1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2
"2173",1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2
"2174",1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2
"2175",1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1
"2176",2,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2
"2177",2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,1,2
"2178",2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2
"2179",1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2
"2180",1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2
"2181",1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2
"2182",1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2
"2183",1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2
"2184",2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2
