"","active","afraid","alert","angry","anxious","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","cheerful","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","idle","inactive","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","tranquil","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","alone","kindly","scornful","EA","TA","PA","NegAff","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","MSQ_Round","ID","condition","MSQ_Time","TOD","TOD24","scale","exper"
"2387",2,0,0,0,NA,2,0,0,2,0,0,0,0,1,NA,0,2,3,1,0,2,0,1,0,1,0,2,1,0,0,1,0,0,0,NA,0,NA,NA,0,1,2,0,0,1,0,0,1,2,1,1,2,3,0,2,0,1,1,0,2,0,0,1,0,0,0,NA,0,0,0,1,2,0,0,3,0,12,12,11,0,12,13,2,6,4,9,270,2,9.33,9,33,"msq","sam-2"
"2388",2,0,1,1,NA,1,0,0,2,2,2,0,1,2,NA,1,2,2,0,0,1,0,3,0,0,1,1,1,0,0,2,1,2,0,2,1,NA,NA,1,0,2,0,0,1,0,0,0,1,2,0,2,NA,0,NA,0,1,3,2,1,0,0,1,0,1,3,NA,0,0,1,1,2,0,0,2,0,8,11,14,1,12,6,0,6,4,9,271,2,9.33,9,33,"msq","sam-2"
"2389",1,0,1,0,NA,0,0,0,0,1,1,0,0,2,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,0,1,0,1,1,0,0,1,0,0,2,NA,0,0,0,1,1,1,0,0,0,11,10,4,0,14,8,4,7,5,9,283,2,9.33,9,33,"msq","sam-2"
"2390",1,1,1,2,NA,0,0,0,1,1,2,1,0,2,NA,2,1,1,0,1,0,2,3,2,0,1,0,0,1,2,0,2,2,0,1,1,NA,NA,1,1,1,2,1,0,1,3,2,1,1,2,3,2,1,1,1,2,3,3,1,1,3,1,0,2,3,NA,1,1,0,1,1,0,1,1,1,3,11,8,12,15,13,0,7,5,9,285,2,9.33,9,33,"msq","sam-2"
"2391",1,1,1,0,NA,0,0,1,1,2,1,0,2,1,NA,1,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,NA,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,1,1,0,0,2,0,1,1,NA,0,0,1,1,1,1,1,1,0,13,15,12,5,9,3,4,4,4,9,286,2,9.33,9,33,"msq","sam-2"
"2392",0,0,0,0,NA,1,0,0,2,1,1,0,2,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,0,0,0,1,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,6,11,1,2,16,12,4,7,7,9,289,2,9.33,9,33,"msq","sam-2"
"2393",1,0,1,0,NA,0,0,0,2,1,1,0,1,1,NA,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0,1,0,1,1,1,1,0,2,0,0,0,2,NA,0,2,1,1,1,1,0,2,0,11,10,5,3,13,18,2,8,5,9,290,2,9.33,9,33,"msq","sam-2"
"2394",0,0,2,0,NA,0,0,0,2,1,2,0,1,2,NA,0,2,1,1,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,NA,NA,1,0,2,0,0,0,0,0,1,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,0,1,1,1,1,1,0,2,0,13,11,12,1,15,13,0,8,5,9,296,2,9.33,9,33,"msq","sam-2"
"2395",0,0,1,0,NA,0,0,0,2,1,1,2,2,2,NA,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,0,0,1,1,0,0,2,0,1,0,0,0,2,2,2,0,0,2,3,3,1,0,2,0,0,0,3,NA,1,1,0,1,2,0,1,2,0,2,7,3,3,19,13,1,11,7,9,314,2,9.33,9,33,"msq","sam-2"
"2396",0,0,0,0,NA,0,0,0,2,1,0,0,3,0,NA,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,1,1,2,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,7,11,0,0,15,3,2,11,4,9,1009,2,9.33,9,33,"msq","sam-2"
"2397",1,0,1,1,NA,2,0,0,1,0,1,1,3,1,NA,1,1,1,0,1,1,1,2,1,0,1,0,1,0,2,0,1,1,0,1,1,NA,NA,1,1,1,2,1,1,1,0,2,1,1,NA,2,1,1,1,0,1,2,1,0,0,1,1,0,2,2,NA,0,1,0,1,1,1,1,2,1,8,14,9,6,11,10,0,4,6,9,1015,2,9.33,9,33,"msq","sam-2"
"2398",0,0,0,0,NA,0,0,0,2,2,0,0,2,2,NA,0,0,1,0,NA,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,1,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,2,3,0,0,2,0,0,0,2,NA,1,0,0,0,1,0,0,1,0,4,7,1,2,11,6,1,7,1,9,1019,2,9.33,9,33,"msq","sam-2"
"2399",3,0,2,0,1,1,0,0,3,1,2,0,2,3,2,0,3,2,1,0,3,1,1,0,1,1,2,1,0,1,2,0,0,1,2,0,0,0,2,3,2,0,0,2,1,0,1,2,3,1,0,2,0,1,1,2,1,2,3,1,1,3,0,1,2,2,0,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,17,23,2,9,6,10,201,2,10.33,10,34,"r","ROG2"
"2400",3,0,2,1,2,0,0,0,1,1,2,0,1,1,2,NA,3,1,1,0,3,1,0,0,2,2,1,2,0,0,1,0,1,0,2,1,0,0,3,2,2,1,0,3,0,0,0,2,3,0,0,2,3,2,0,0,1,1,2,0,1,2,0,1,1,2,0,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,16,17,4,10,5,10,202,2,10.33,10,34,"r","ROG2"
"2401",1,0,2,0,0,0,0,0,2,1,2,0,1,1,1,0,2,1,1,0,1,0,3,0,0,2,2,1,0,0,1,0,0,0,2,0,1,0,1,1,1,0,0,1,0,0,2,0,2,1,0,2,0,1,0,1,2,1,1,0,0,2,0,0,3,1,0,0,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,14,6,2,10,4,10,203,2,10.33,10,34,"r","ROG2"
"2402",3,1,1,0,1,1,0,0,2,2,2,1,1,1,3,1,3,2,1,1,2,1,1,0,2,2,3,2,0,1,2,1,0,0,3,0,0,0,2,2,1,1,1,2,1,1,3,2,3,1,1,2,1,2,1,1,1,1,2,0,1,2,2,1,1,2,0,0,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,18,18,1,9,7,10,204,2,10.33,10,34,"r","ROG2"
"2403",1,1,1,0,0,2,0,0,1,1,1,1,0,1,2,1,1,1,1,0,2,1,1,0,1,2,2,1,1,2,1,1,1,1,2,0,0,1,2,1,2,1,1,2,2,1,1,2,1,NA,1,2,1,0,2,2,1,1,3,1,1,1,2,0,1,1,1,0,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,16,15,0,9,6,10,205,2,10.33,10,34,"r","ROG2"
"2404",1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1,1,0,1,0,0,2,1,1,0,1,2,0,0,2,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,20,11,2,10,7,10,220,2,10.33,10,34,"r","ROG2"
"2405",1,0,1,0,1,0,0,0,2,0,1,1,1,1,1,0,1,2,1,1,2,0,2,2,0,1,1,1,0,2,0,0,1,1,2,0,1,0,1,2,1,1,1,1,0,1,1,1,2,1,1,1,1,2,1,1,1,3,2,1,1,1,0,0,3,2,2,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,13,14,2,9,4,10,221,2,10.33,10,34,"r","ROG2"
"2406",2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,2,1,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,1,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,6,8,6,3,2,10,222,2,10.33,10,34,"r","ROG2"
"2407",2,0,1,0,2,1,0,1,2,0,1,1,1,3,2,1,1,1,1,1,1,0,3,2,1,1,2,2,0,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,2,1,1,1,0,1,2,2,1,2,2,2,3,3,2,0,2,1,0,2,3,2,0,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,13,21,1,8,4,10,241,2,10.33,10,34,"r","ROG2"
"2408",1,0,2,2,1,1,0,0,1,0,1,1,1,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,2,0,2,1,0,1,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,0,1,1,0,2,2,0,1,0,0,NA,NA,NA,9,17,7,8,15,9,3,7,7,11,132,2,11.3,11,35,"r","Rim.2"
"2409",0,0,2,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,1,0,2,0,0,0,3,2,2,0,0,0,0,3,0,0,3,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,8,4,3,0,20,15,4,9,8,11,4184,2,11.3,11,35,"r","Rim.2"
"2410",3,0,1,2,1,2,1,1,1,1,1,0,3,2,2,2,2,2,2,0,3,1,3,2,1,2,2,1,1,2,1,1,2,0,2,2,2,0,3,3,2,2,0,2,2,2,NA,1,2,NA,1,2,0,2,0,NA,3,2,2,0,1,3,2,1,3,1,1,2,2,0,2,0,NA,NA,NA,10,NA,21,10,18,18,0,11,5,11,10,2,11.3,11,35,"r","Rim.2"
"2411",1,0,1,0,0,0,1,0,2,2,1,0,1,1,1,0,1,1,1,0,2,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,2,1,1,1,2,0,2,0,1,1,1,1,1,1,1,0,0,1,2,0,0,0,1,2,1,NA,NA,NA,12,10,10,4,14,22,0,7,5,11,14,2,11.3,11,35,"r","Rim.2"
"2412",0,0,1,0,0,0,0,0,2,2,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,NA,NA,NA,7,8,4,0,15,9,0,10,3,11,19,2,11.3,11,35,"r","Rim.2"
"2413",2,0,1,0,0,1,0,0,2,2,1,0,0,2,2,0,1,2,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,2,1,1,0,1,0,2,0,0,2,0,0,3,2,0,2,2,3,0,2,0,2,0,1,2,0,1,1,0,0,0,2,0,0,2,2,3,2,NA,NA,NA,21,5,11,1,14,17,2,7,5,11,21,2,11.3,11,35,"r","Rim.2"
"2414",1,0,1,0,1,1,0,0,2,1,1,1,2,2,2,1,2,2,1,0,1,1,1,0,1,1,2,1,0,0,1,0,0,0,2,0,1,1,1,1,2,1,0,1,1,0,2,2,2,1,2,2,1,2,0,2,1,1,2,0,1,1,0,1,1,2,1,0,1,2,2,1,NA,NA,NA,14,10,13,2,17,11,1,9,6,11,32,2,11.3,11,35,"r","Rim.2"
"2415",1,0,1,2,1,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,0,0,1,2,0,1,2,2,0,2,0,0,1,2,0,2,0,0,1,2,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,2,1,0,1,2,0,1,1,0,NA,NA,NA,8,19,8,13,12,8,2,11,1,11,34,2,11.3,11,35,"r","Rim.2"
"2416",2,0,2,0,3,1,2,1,1,1,2,1,1,0,2,2,2,2,0,0,3,2,1,0,0,2,2,1,2,2,3,1,0,2,2,1,0,0,2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,0,2,1,1,1,1,0,1,2,2,1,2,NA,NA,NA,20,22,19,12,7,12,3,5,2,11,37,2,11.3,11,35,"r","Rim.2"
"2417",1,0,2,0,2,0,0,0,2,1,1,0,2,2,1,1,2,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,2,2,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,2,1,1,NA,NA,NA,14,11,6,0,14,13,4,9,3,11,45,2,11.3,11,35,"r","Rim.2"
"2418",0,1,1,2,2,1,0,0,0,0,2,0,1,0,0,1,0,0,1,1,2,2,1,1,0,0,0,0,1,3,0,1,1,1,0,0,0,1,0,0,1,2,2,1,3,2,1,1,0,0,1,1,1,1,1,0,1,2,2,2,1,1,0,1,1,0,1,2,0,2,1,1,NA,NA,NA,10,17,7,13,11,12,1,6,3,11,46,2,11.3,11,35,"r","Rim.2"
"2419",1,0,1,0,0,1,0,0,3,2,1,0,2,3,1,0,3,2,0,0,1,0,2,3,0,1,1,0,0,0,1,0,0,0,1,0,3,3,0,0,1,0,0,1,0,0,3,1,2,0,3,3,0,2,0,3,2,2,2,0,3,2,0,0,3,3,0,0,0,2,2,0,NA,NA,NA,8,1,10,0,10,9,2,6,3,11,47,2,11.3,11,35,"r","Rim.2"
"2420",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,NA,NA,NA,3,15,4,0,16,8,2,7,7,11,48,2,11.3,11,35,"r","Rim.2"
"2421",2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,1,1,1,1,NA,NA,NA,14,17,7,3,7,15,3,4,3,11,65,2,11.3,11,35,"r","Rim.2"
"2422",1,0,2,0,1,2,0,0,1,1,1,0,0,2,1,0,1,1,1,1,2,1,0,0,2,NA,2,2,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,2,1,1,1,1,0,1,0,1,0,0,2,0,0,1,2,0,0,1,0,0,0,2,2,2,NA,NA,NA,NA,10,14,1,13,9,3,11,2,11,79,2,11.3,11,35,"r","Rim.2"
"2423",3,0,3,0,3,3,0,0,1,1,3,0,1,1,3,1,2,2,1,0,2,0,0,0,1,3,2,2,0,0,3,0,0,0,2,0,0,0,1,2,2,0,2,3,0,1,0,1,1,0,0,1,0,1,0,1,0,0,2,0,0,2,0,1,0,0,0,0,2,2,2,3,NA,NA,NA,28,19,21,3,18,6,2,11,6,11,82,2,11.3,11,35,"r","Rim.2"
"2424",2,0,2,0,0,2,0,0,3,2,3,0,0,2,3,0,3,3,2,0,2,0,0,0,2,2,3,2,0,0,3,0,0,0,3,0,0,0,2,1,3,0,0,2,0,0,0,3,3,0,0,3,0,3,0,2,0,0,2,0,0,2,0,0,1,0,0,0,2,3,3,3,NA,NA,NA,25,12,24,0,17,2,3,11,6,11,84,2,11.3,11,35,"r","Rim.2"
"2425",1,0,1,0,0,1,0,0,3,1,2,0,1,2,2,0,0,2,1,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,2,0,2,0,1,1,1,2,0,1,2,0,0,2,2,0,0,0,1,1,1,NA,NA,NA,9,8,9,0,21,6,4,12,8,11,86,2,11.3,11,35,"r","Rim.2"
"2426",2,0,1,0,0,0,0,0,3,3,1,0,0,3,2,0,1,3,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,2,1,0,3,1,2,0,2,0,2,1,1,2,0,2,1,0,0,1,3,0,0,1,1,2,1,NA,NA,NA,14,4,7,0,9,4,6,6,2,11,87,2,11.3,11,35,"r","Rim.2"
"2427",1,0,3,0,1,0,0,0,3,3,2,0,3,3,2,0,3,3,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,2,2,1,1,1,1,0,2,0,0,3,2,3,0,3,2,0,3,0,3,0,0,2,0,2,3,0,0,0,2,0,0,1,2,2,2,NA,NA,NA,19,2,16,1,21,6,1,13,7,11,90,2,11.3,11,35,"r","Rim.2"
"2428",1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,2,0,1,0,1,1,1,1,0,1,1,0,0,1,2,0,0,0,1,2,0,NA,NA,NA,9,11,7,1,16,9,0,10,4,11,95,2,11.3,11,35,"r","Rim.2"
"2429",0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,6,12,2,1,9,8,1,6,2,11,101,2,11.3,11,35,"r","Rim.2"
"2430",1,0,2,0,0,1,0,0,2,2,2,0,0,3,1,0,1,2,1,0,2,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,2,1,0,1,2,2,0,1,0,2,0,0,2,0,3,2,0,0,0,2,0,0,1,1,1,1,NA,NA,NA,15,4,14,1,7,5,2,3,3,11,103,2,11.3,11,35,"r","Rim.2"
"2431",0,0,1,0,0,0,0,0,2,3,2,0,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,1,2,0,0,0,2,2,2,NA,NA,NA,16,8,3,0,21,12,1,11,8,11,114,2,11.3,11,35,"r","Rim.2"
"2432",1,0,1,0,1,0,0,0,3,2,1,0,1,2,1,0,2,3,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,2,3,2,0,2,3,0,2,0,3,1,1,2,0,2,2,0,0,1,2,0,0,1,2,2,1,NA,NA,NA,14,5,10,0,11,8,1,7,2,11,126,2,11.3,11,35,"r","Rim.2"
"2433",0,1,0,1,1,0,1,0,1,1,1,2,1,1,0,2,0,1,0,1,1,2,1,1,0,0,0,0,2,1,0,2,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,1,1,1,2,2,0,1,1,0,NA,NA,NA,7,17,3,13,18,12,4,11,6,11,129,2,11.3,11,35,"r","Rim.2"
"2434",1,0,1,0,1,2,0,0,2,1,1,0,2,2,2,0,1,1,1,1,0,0,1,0,1,2,0,2,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,2,1,1,2,2,0,0,1,2,0,0,0,1,1,1,2,0,1,1,0,0,1,1,0,0,2,1,1,1,NA,NA,NA,16,9,7,2,9,15,2,4,3,11,140,2,11.3,11,35,"r","Rim.2"
"2435",1,0,0,1,0,1,0,0,2,1,0,0,3,2,0,NA,0,0,0,3,0,0,3,2,1,0,1,0,0,0,1,3,0,0,0,1,0,2,0,1,0,3,0,1,1,0,1,0,1,3,0,1,1,0,1,0,1,2,0,0,1,1,0,0,3,3,1,0,0,1,1,0,NA,NA,NA,6,NA,4,5,7,8,1,2,4,11,143,2,11.3,11,35,"r","Rim.2"
"2436",0,1,0,1,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,1,0,1,2,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,2,2,1,1,1,0,0,1,2,1,1,1,0,0,0,0,NA,NA,NA,3,13,0,6,19,11,1,11,8,11,165,2,11.3,11,35,"r","Rim.2"
"2437",2,0,1,0,1,3,3,3,1,1,1,0,0,1,1,1,1,2,2,0,3,0,0,0,1,1,2,1,0,0,1,0,0,0,2,3,0,1,3,1,3,0,1,1,0,0,1,2,1,0,0,1,0,2,0,2,0,0,2,0,0,1,3,2,0,1,0,0,2,2,3,1,NA,NA,NA,19,17,18,7,19,2,1,10,6,11,167,2,11.3,11,35,"r","Rim.2"
"2438",1,0,1,0,0,0,0,0,2,1,1,0,2,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,1,1,1,0,0,1,1,1,NA,NA,NA,14,11,5,1,17,13,1,9,7,11,170,2,11.3,11,35,"r","Rim.2"
"2439",2,0,2,0,0,1,0,0,2,2,2,0,0,2,2,0,2,3,1,0,0,0,0,0,2,2,1,1,0,0,2,0,0,0,2,0,0,0,1,0,3,0,0,2,0,0,0,2,0,0,1,3,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,2,2,2,NA,NA,NA,22,10,13,0,16,2,3,10,4,11,172,2,11.3,11,35,"r","Rim.2"
"2440",0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,NA,NA,NA,6,14,0,1,16,17,1,9,5,11,173,2,11.3,11,35,"r","Rim.2"
"2441",1,0,2,2,2,2,0,0,2,2,2,1,3,2,1,1,0,2,0,2,1,0,2,2,0,1,1,0,0,0,0,1,1,0,1,0,2,1,0,1,2,1,1,1,2,1,2,1,0,3,2,2,1,1,0,2,2,1,2,0,1,1,0,2,3,2,1,1,0,1,2,1,NA,NA,NA,7,11,10,4,8,13,3,4,3,11,182,2,11.3,11,35,"r","Rim.2"
"2442",2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,0,1,1,1,2,2,1,2,NA,NA,NA,23,19,16,14,9,20,1,3,4,11,193,2,11.3,11,35,"r","Rim.2"
"2443",2,0,3,1,2,2,0,0,1,0,3,0,0,0,2,2,3,2,2,0,2,1,1,0,2,3,2,2,0,1,3,0,0,0,2,1,0,0,2,2,2,1,2,2,0,1,0,2,2,0,0,2,1,2,1,0,0,0,2,0,0,2,1,2,0,0,1,0,2,3,1,3,NA,NA,NA,26,23,22,7,13,6,2,10,2,11,206,2,11.3,11,35,"r","Rim.2"
"2444",1,0,3,0,0,3,0,0,3,1,3,0,1,3,1,0,3,3,0,0,3,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,0,2,1,1,0,0,2,0,0,1,1,3,0,0,1,0,1,0,1,1,1,1,0,3,3,0,0,0,1,0,0,2,1,0,3,NA,NA,NA,19,8,20,0,12,10,1,6,4,11,214,2,11.3,11,35,"r","Rim.2"
"2445",3,0,2,0,1,2,0,0,2,1,2,0,0,2,3,0,3,3,2,0,2,0,0,0,2,3,3,3,0,0,3,0,0,0,3,0,2,0,1,0,1,0,2,3,0,0,1,2,2,1,0,2,0,2,0,2,0,0,3,0,0,2,0,0,0,0,0,0,2,1,3,3,NA,NA,NA,27,13,21,2,18,9,1,9,7,11,234,2,11.3,11,35,"r","Rim.2"
"2446",2,0,1,0,0,1,0,0,2,0,2,0,2,2,2,0,2,2,2,0,2,1,1,0,1,1,2,1,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,1,1,2,1,1,2,0,2,0,1,1,1,2,0,1,3,0,0,1,1,0,0,1,1,2,1,NA,NA,NA,14,10,18,1,19,4,1,12,5,11,236,2,11.3,11,35,"r","Rim.2"
"2447",0,0,1,1,3,0,0,0,1,0,1,0,2,3,0,0,1,1,1,0,0,1,2,1,0,0,1,1,0,2,0,2,1,1,1,1,0,2,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,2,2,2,1,0,0,1,2,1,0,0,0,0,1,0,NA,NA,NA,4,11,6,5,19,18,3,11,6,11,238,2,11.3,11,35,"r","Rim.2"
"2448",2,0,2,1,0,0,0,0,2,2,1,0,2,2,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,1,2,1,1,0,0,0,0,1,0,1,2,0,0,1,1,1,0,1,1,1,1,NA,NA,NA,NA,7,10,1,8,12,0,3,4,11,251,2,11.3,11,35,"r","Rim.2"
"2449",2,0,3,0,0,0,0,0,3,1,2,0,0,2,2,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,2,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,3,2,3,NA,NA,NA,NA,10,8,0,11,7,2,7,3,11,255,2,11.3,11,35,"r","Rim.2"
"2450",0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,2,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,1,1,1,2,0,0,1,1,0,0,1,0,1,1,0,NA,NA,NA,8,10,1,3,12,11,3,7,3,11,257,2,11.3,11,35,"r","Rim.2"
"2451",1,0,1,0,0,1,0,0,1,1,1,0,1,2,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,2,1,0,1,0,1,1,1,2,0,2,1,0,0,1,1,0,0,0,1,1,1,NA,NA,NA,13,8,8,1,19,10,0,13,5,11,261,2,11.3,11,35,"r","Rim.2"
"2452",1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,NA,NA,NA,12,12,9,1,12,11,0,3,6,11,275,2,11.3,11,35,"r","Rim.2"
"2453",0,0,2,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,2,1,1,0,2,1,0,0,1,2,2,1,1,1,0,2,2,1,1,0,2,2,1,1,2,1,0,0,0,2,0,1,1,0,1,0,2,0,1,0,1,1,2,1,0,1,1,0,2,1,2,NA,NA,NA,16,16,8,11,15,17,1,8,5,11,278,2,11.3,11,35,"r","Rim.2"
"2454",2,0,3,0,2,2,2,1,2,2,3,0,1,1,2,0,2,2,2,0,2,1,1,0,1,3,2,2,1,1,2,0,0,1,3,0,0,1,3,1,3,0,2,2,0,2,0,2,2,1,2,2,0,2,0,2,1,1,2,0,1,1,1,1,1,1,0,0,2,2,2,2,NA,NA,NA,21,14,23,8,18,11,3,9,8,11,1004,2,11.3,11,35,"r","Rim.2"
