zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
02809,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02808,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02873,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02874,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02872,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02871,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02876,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02875,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02858,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02852,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
02921,13214,The Narragansett Electric Co,RI,Delivery,Investor Owned,0.0421060218954,0.0339663919134,0.06156195179
89117,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89046,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89044,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89178,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89179,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89039,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89033,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89032,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89031,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89030,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89036,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89107,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89105,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89104,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89103,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89102,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89101,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89109,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89108,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89185,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89180,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89158,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89159,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89154,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89155,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89156,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89157,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89150,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89151,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89152,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89153,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89018,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
88905,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
88901,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89177,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89173,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89170,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89053,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89052,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89054,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89165,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89164,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89166,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89161,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89160,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89163,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89162,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89169,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89183,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89138,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89087,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89081,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89132,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89009,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89004,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89002,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89139,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89133,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89130,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89136,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89137,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89134,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89135,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89106,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89028,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89029,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89077,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89074,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89070,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89143,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89142,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89141,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89140,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89147,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89146,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89145,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89144,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89149,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89148,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89026,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89023,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89110,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89111,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89112,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89113,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89114,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89115,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89116,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89118,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89119,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89199,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89191,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89193,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89195,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89015,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89014,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89016,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89011,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89012,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89129,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89128,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89121,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89120,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89123,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89122,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89125,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89127,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89126,13407,Nevada Power Co,NV,Bundled,Investor Owned,0.0912956856796,0.078222659964,0.118566722658
89117,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89046,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89044,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89178,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89179,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89039,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89033,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89032,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89031,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89030,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89036,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89107,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89105,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89104,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89103,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89102,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89101,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89109,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89108,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89185,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89180,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89158,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89159,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89154,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89155,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89156,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89157,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89150,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89151,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89152,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89153,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89018,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
88905,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
88901,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89177,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89173,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89170,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89053,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89052,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89054,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89165,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89164,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89166,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89161,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89160,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89163,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89162,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89169,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89183,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89138,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89087,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89081,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89132,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89009,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89004,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89002,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89139,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89133,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89130,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89136,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89137,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
89134,13407,Nevada Power Co,NV,Delivery,Investor Owned,0.0103022559788,0,0
