"","choice","college","hsg2","coml5","type1","type2","type3","type4","type5","type6","fuel1","fuel2","fuel3","fuel4","fuel5","fuel6","price1","price2","price3","price4","price5","price6","range1","range2","range3","range4","range5","range6","acc1","acc2","acc3","acc4","acc5","acc6","speed1","speed2","speed3","speed4","speed5","speed6","pollution1","pollution2","pollution3","pollution4","pollution5","pollution6","size1","size2","size3","size4","size5","size6","space1","space2","space3","space4","space5","space6","cost1","cost2","cost3","cost4","cost5","cost6","station1","station2","station3","station4","station5","station6"
"3012","choice3",0,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.8343333,3.8343333,2.8118444,2.8118444,3.3230888,3.3230888,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0,0,0.3,0.3,1,1
"3013","choice5",0,1,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.5346277,3.5346277,4.0395745,4.0395745,2.7772075,2.7772075,200,200,300,300,350,350,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,8,8,4,4,6,6,0,0,0.3,0.3,1,1
"3014","choice1",1,1,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",2.8906233,2.8906233,3.2118037,3.2118037,1.9270822,1.9270822,300,300,250,250,300,300,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
"3015","choice3",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",1.1974529,1.1974529,1.3970284,1.3970284,1.7961794,1.7961794,75,75,300,300,350,350,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
"3016","choice6",1,1,0,"van","regcar","van","stwagon","van","truck","methanol","methanol","cng","cng","electric","electric",5.3671598,5.3671598,3.8017382,3.8017382,4.2490015,4.2490015,125,125,300,300,250,250,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,1,1,0.7,0.7,1,1,2,2,8,8,2,2,0,0,0.1,0.1,0.3,0.3
"3017","choice5",0,1,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",7.444527,7.444527,5.4593198,5.4593198,6.4519234,6.4519234,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0,0,0.3,0.3,1,1
"3018","choice1",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",3.0350346,3.0350346,3.586859,3.586859,4.1386835,4.1386835,300,300,250,250,300,300,6,6,2.5,2.5,4,4,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
"3019","choice1",1,1,0,"van","regcar","van","stwagon","van","truck","cng","cng","electric","electric","gasoline","gasoline",5.8068884,5.8068884,4.2920479,4.2920479,4.7969948,4.7969948,300,300,250,250,300,300,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0.3,0.3,0.7,0.7,1,1
"3020","choice1",0,1,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",1.4453117,1.4453117,1.6059019,1.6059019,0.96354111,0.96354111,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
"3021","choice1",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.5346277,3.5346277,4.0395745,4.0395745,2.7772075,2.7772075,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,1,1,2,2,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0,0,0.3,0.3,1,1
"3022","choice5",1,0,1,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.5329841,3.5329841,1.9270822,1.9270822,2.8906233,2.8906233,75,75,250,250,250,250,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,0.7,0.7,0.7,0.7,1,1,4,4,4,4,8,8,0,0,0.3,0.3,1,1
"3023","choice5",1,1,0,"van","regcar","van","stwagon","van","truck","cng","cng","electric","electric","gasoline","gasoline",2.1366874,2.1366874,2.3740971,2.3740971,1.4244583,1.4244583,300,300,250,250,300,300,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
"3024","choice5",1,1,1,"truck","stwagon","truck","regcar","truck","van","methanol","methanol","electric","electric","gasoline","gasoline",2.0197873,2.0197873,2.5247341,2.5247341,1.5148404,1.5148404,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,2,2,4,4,0,0,0.7,0.7,1,1
"3025","choice3",1,0,0,"stwagon","regcar","stwagon","truck","stwagon","van","cng","cng","electric","electric","gasoline","gasoline",4.2920479,4.2920479,4.7969948,4.7969948,5.3019416,5.3019416,75,75,300,300,350,350,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
"3026","choice5",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",9.4297342,9.4297342,10.422338,10.422338,8.4371306,8.4371306,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,3,3,1,1,2,2,1,1,0.7,0.7,1,1,4,4,4,4,8,8,0,0,0.7,0.7,1,1
"3027","choice5",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.5994428,3.5994428,2.3290512,2.3290512,3.1759789,3.1759789,200,200,75,75,350,350,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,2,2,6,6,0,0,0.3,0.3,1,1
"3028","choice3",1,0,0,"sportuv","regcar","sportuv","truck","sportuv","sportcar","cng","cng","electric","electric","gasoline","gasoline",4.985604,4.985604,5.4604234,5.4604234,4.0359651,4.0359651,250,250,400,400,250,250,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0.3,0.3,0.7,0.7,1,1
"3029","choice5",1,0,1,"sportuv","regcar","sportuv","truck","sportuv","sportcar","methanol","methanol","cng","cng","electric","electric",9.6569282,9.6569282,6.8978058,6.8978058,7.7255425,7.7255425,200,200,75,75,300,300,6,6,2.5,2.5,4,4,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,1,1,2,2,3,3,0.7,0.7,0.7,0.7,1,1,4,4,8,8,2,2,0,0,0.3,0.3,0.7,0.7
"3030","choice3",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",8.3093399,8.3093399,5.9352428,5.9352428,6.6474719,6.6474719,200,200,75,75,300,300,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,2,2,3,3,1,1,1,1,1,1,1,1,8,8,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3031","choice2",1,1,0,"van","regcar","van","stwagon","van","truck","methanol","methanol","cng","cng","electric","electric",5.0815663,5.0815663,3.5994428,3.5994428,4.0229067,4.0229067,200,200,75,75,300,300,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,3,3,3,3,2,2,1,1,0.7,0.7,1,1,2,2,2,2,4,4,0,0,0.7,0.7,0.1,0.1
"3032","choice2",1,1,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",2.7772075,2.7772075,3.2821543,3.2821543,3.7871011,3.7871011,75,75,300,300,350,350,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
"3033","choice3",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",8.0295093,8.0295093,10.277772,10.277772,11.241313,11.241313,125,125,250,250,300,300,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,8,8,8,8,2,2,0,0,0.7,0.7,1,1
"3034","choice2",0,1,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",10.277772,10.277772,11.241313,11.241313,8.0295093,8.0295093,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
"3035","choice3",1,0,1,"sportuv","regcar","sportuv","truck","sportuv","sportcar","methanol","methanol","cng","cng","electric","electric",3.3109468,3.3109468,3.586859,3.586859,4.1386835,4.1386835,125,125,300,300,250,250,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,1,1,1,1,0.7,0.7,1,1,1,1,8,8,2,2,0,0,0.1,0.1,0.3,0.3
"3036","choice1",0,1,1,"van","truck","van","regcar","van","stwagon","methanol","methanol","electric","electric","gasoline","gasoline",3.8541644,3.8541644,4.8177056,4.8177056,5.1388859,5.1388859,125,125,250,250,300,300,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,8,8,8,8,2,2,0,0,0.7,0.7,1,1
"3037","choice3",1,0,0,"stwagon","van","stwagon","regcar","stwagon","truck","methanol","methanol","electric","electric","gasoline","gasoline",3.0296809,3.0296809,3.7871011,3.7871011,4.0395745,4.0395745,125,125,250,250,300,300,6,6,2.5,2.5,4,4,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,1,1,2,2,1,1,1,1,1,1,2,2,2,2,4,4,0,0,0.1,0.1,1,1
"3038","choice5",1,1,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",1.6554734,1.6554734,0.96569282,0.96569282,1.241605,1.241605,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,1,1,2,2,3,3,1,1,1,1,1,1,4,4,8,8,2,2,0,0,0.7,0.7,1,1
"3039","choice5",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.323736,3.323736,3.5611457,3.5611457,2.6115068,2.6115068,200,200,75,75,350,350,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,1,1,4,4,8,8,0,0,0.1,0.1,1,1
"3040","choice1",1,0,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",4.2920479,4.2920479,3.2821543,3.2821543,3.7871011,3.7871011,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,1,1
"3041","choice6",1,1,0,"truck","regcar","truck","van","truck","stwagon","cng","cng","electric","electric","gasoline","gasoline",3.2821543,3.2821543,3.7871011,3.7871011,4.0395745,4.0395745,250,250,400,400,250,250,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.1,0.1,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,6,6,8,8,2,2,0.7,0.7,0.1,0.1,1,1
"3042","choice3",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",4.690508,4.690508,3.0350346,3.0350346,4.1386835,4.1386835,75,75,250,250,250,250,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,0.7,0.7,1,1,8,8,2,2,6,6,0,0,0.1,0.1,1,1
"3043","choice5",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",2.9936324,2.9936324,3.1932079,3.1932079,2.5944814,2.5944814,200,200,75,75,350,350,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,2,2,8,8,4,4,0,0,0.7,0.7,1,1
"3044","choice3",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.5346277,3.5346277,4.0395745,4.0395745,2.7772075,2.7772075,125,125,250,250,300,300,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,2,2,8,8,2,2,0,0,0.7,0.7,1,1
"3045","choice6",0,1,0,"van","regcar","van","stwagon","van","truck","cng","cng","electric","electric","gasoline","gasoline",6.4519234,6.4519234,7.444527,7.444527,7.9408288,7.9408288,300,300,250,250,300,300,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
"3046","choice3",0,1,0,"van","regcar","van","stwagon","van","truck","methanol","methanol","cng","cng","electric","electric",4.3455777,4.3455777,2.8118444,2.8118444,3.3230888,3.3230888,200,200,75,75,300,300,6,6,2.5,2.5,4,4,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,4,4,8,8,2,2,0,0,0.3,0.3,0.7,0.7
"3047","choice2",0,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",0.99787746,0.99787746,0.59872647,0.59872647,0.69851422,0.69851422,300,300,250,250,300,300,6,6,2.5,2.5,4,4,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
"3048","choice3",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",4.2920479,4.2920479,4.7969948,4.7969948,5.8068884,5.8068884,125,125,300,300,300,300,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,3,3,1,1,2,2,1,1,0.7,0.7,1,1,2,2,4,4,8,8,0,0,0.7,0.7,1,1
"3049","choice5",1,0,0,"van","stwagon","van","truck","van","regcar","methanol","methanol","cng","cng","gasoline","gasoline",4.690508,4.690508,5.2423324,5.2423324,6.3459814,6.3459814,200,200,75,75,350,350,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,1,1,1,1,1,1,8,8,4,4,8,8,0,0,0.1,0.1,1,1
"3050","choice1",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,125,125,300,300,250,250,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,0.7,0.7
"3051","choice1",1,0,1,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",4.963018,4.963018,4.963018,4.963018,3.4741126,3.4741126,200,200,75,75,350,350,2.5,2.5,4,4,6,6,65,65,110,110,85,85,0,0,0.1,0.1,0.75,0.75,3,3,2,2,3,3,1,1,0.7,0.7,1,1,1,1,6,6,2,2,0,0,0.1,0.1,1,1
"3052","choice1",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",7.8271081,7.8271081,5.5907915,5.5907915,6.2616864,6.2616864,125,125,300,300,250,250,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,3,3,3,3,2,2,1,1,1,1,1,1,8,8,6,6,8,8,0,0,0.3,0.3,0.7,0.7
"3053","choice1",1,0,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",3.3109468,3.3109468,4.1386835,4.1386835,4.4145957,4.4145957,125,125,250,250,300,300,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,1,1,6,6,8,8,0,0,0.3,0.3,1,1
"3054","choice5",1,0,0,"sportuv","sportcar","sportuv","regcar","sportuv","truck","methanol","methanol","electric","electric","gasoline","gasoline",4.2490015,4.2490015,5.1435281,5.1435281,3.8017382,3.8017382,125,125,250,250,300,300,6,6,2.5,2.5,4,4,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,8,8,2,2,4,4,0,0,0.1,0.1,1,1
"3055","choice5",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",5.1435281,5.1435281,3.8017382,3.8017382,4.2490015,4.2490015,300,300,250,250,300,300,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
"3056","choice4",1,1,0,"van","regcar","van","stwagon","van","truck","cng","cng","electric","electric","gasoline","gasoline",5.3019416,5.3019416,5.8068884,5.8068884,4.2920479,4.2920479,300,300,250,250,300,300,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
"3057","choice6",1,0,0,"sportcar","regcar","sportcar","truck","sportcar","sportuv","methanol","methanol","cng","cng","electric","electric",6.3905555,6.3905555,7.1574221,7.1574221,8.179911,8.179911,125,125,300,300,250,250,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,1,1,2,2,0,0,1,1,0.7,0.7,1,1,1,1,8,8,2,2,0,0,0.1,0.1,0.3,0.3
"3058","choice1",1,0,0,"truck","stwagon","truck","regcar","truck","van","methanol","methanol","electric","electric","gasoline","gasoline",4.690508,4.690508,3.586859,3.586859,4.1386835,4.1386835,200,200,300,300,350,350,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.6,0.6,1,1,2,2,3,3,3,3,1,1,1,1,1,1,1,1,4,4,6,6,0,0,0.3,0.3,1,1
"3059","choice6",1,1,0,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",3.8627713,3.8627713,4.1386835,4.1386835,4.4145957,4.4145957,200,200,75,75,300,300,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,1,1,2,2,3,3,1,1,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3060","choice5",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.8541644,3.8541644,4.1753448,4.1753448,5.1388859,5.1388859,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,3,3,1,1,2,2,1,1,1,1,1,1,8,8,6,6,2,2,0,0,0.3,0.3,1,1
"3061","choice3",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",3.0863263,3.0863263,3.5611457,3.5611457,3.7985554,3.7985554,75,75,300,300,350,350,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,1,1,2,2,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
"3062","choice5",1,0,0,"sportuv","sportcar","sportuv","regcar","sportuv","truck","methanol","methanol","electric","electric","gasoline","gasoline",5.4600663,5.4600663,6.7447878,6.7447878,7.3871485,7.3871485,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,1,1,8,8,2,2,0,0,0.1,0.1,1,1
"3063","choice2",1,0,0,"truck","regcar","truck","van","truck","stwagon","methanol","methanol","cng","cng","electric","electric",6.6218936,6.6218936,4.690508,4.690508,5.2423324,5.2423324,200,200,75,75,300,300,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,0.7,0.7,1,1,1,1,1,1,6,6,8,8,0,0,0.1,0.1,0.3,0.3
"3064","choice5",0,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.3109468,3.3109468,3.586859,3.586859,4.4145957,4.4145957,200,200,75,75,350,350,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,0.7,0.7,1,1,2,2,6,6,2,2,0,0,0.1,0.1,1,1
"3065","choice4",1,0,0,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",3.0674666,3.0674666,3.3230888,3.3230888,4.0899555,4.0899555,125,125,300,300,300,300,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,1,1,2,2,6,6,0,0,0.1,0.1,1,1
"3066","choice1",1,0,1,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",7.444527,7.444527,7.9408288,7.9408288,5.4593198,5.4593198,125,125,300,300,250,250,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,0.7,0.7
"3067","choice5",1,0,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",5.554415,5.554415,4.2920479,4.2920479,4.7969948,4.7969948,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0,0,0.3,0.3,1,1
"3068","choice3",1,1,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",2.5247341,2.5247341,1.5148404,1.5148404,1.7673139,1.7673139,75,75,300,300,350,350,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
"3069","choice5",0,0,1,"regcar","van","regcar","stwagon","regcar","truck","methanol","methanol","cng","cng","gasoline","gasoline",4.690508,4.690508,5.2423324,5.2423324,6.3459814,6.3459814,125,125,300,300,300,300,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,4,4,8,8,4,4,0,0,0.1,0.1,1,1
"3070","choice1",1,0,0,"regcar","truck","regcar","van","regcar","stwagon","cng","cng","electric","electric","gasoline","gasoline",6.8978058,6.8978058,7.7255425,7.7255425,8.8291915,8.8291915,300,300,250,250,300,300,6,6,2.5,2.5,4,4,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
"3071","choice3",0,0,1,"regcar","truck","regcar","van","regcar","stwagon","methanol","methanol","cng","cng","electric","electric",11.911243,11.911243,8.4371306,8.4371306,9.4297342,9.4297342,200,200,75,75,300,300,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,3,3,3,3,2,2,1,1,0.7,0.7,1,1,2,2,2,2,4,4,0,0,0.7,0.7,0.1,0.1
"3072","choice1",0,0,0,"stwagon","regcar","stwagon","truck","stwagon","van","cng","cng","electric","electric","gasoline","gasoline",4.0899555,4.0899555,2.8118444,2.8118444,3.3230888,3.3230888,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,2,2,0,0,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
"3073","choice1",0,0,1,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",5.9556216,5.9556216,7.444527,7.444527,7.9408288,7.9408288,200,200,300,300,350,350,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,2,2,4,4,6,6,0,0,0.3,0.3,1,1
"3074","choice3",1,1,0,"van","regcar","van","stwagon","van","truck","methanol","methanol","cng","cng","electric","electric",2.2072979,2.2072979,2.4832101,2.4832101,2.7591223,2.7591223,125,125,300,300,250,250,6,6,2.5,2.5,4,4,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,8,8,4,4,6,6,0,0,0.7,0.7,0.1,0.1
"3075","choice3",1,1,0,"regcar","stwagon","regcar","truck","regcar","van","methanol","methanol","electric","electric","gasoline","gasoline",7.1574221,7.1574221,8.9467777,8.9467777,6.3905555,6.3905555,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.3,0.3,1,1
